feature,excluded_study,final_coef,lodo_coef,selected_in_lodo,sign_concordant
Schaalia_SGB17157,preprint_CastilhosJ_2021,-0.000492029817929775,-0.016725469179445,TRUE,TRUE
Schaalia_SGB17157,ShaiberA_2020,-0.000492029817929775,-0.0104908004765106,TRUE,TRUE
Schaalia_SGB17157,VQuintanaL_2024,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,ZellerG_2014,-0.000492029817929775,-0.00112218943607674,TRUE,TRUE
Schaalia_SGB17157,ZhangDY_2015,-0.000492029817929775,,FALSE,
Schaalia_SGB17157,ZhuJY_2023,-0.000492029817929775,-0.00112157453284139,TRUE,TRUE
Selenomonas_felix,ArmstrongA_2021,-0.00700468705246296,-0.00355043070389485,TRUE,TRUE
Selenomonas_felix,BelstromD_2017,-0.00700468705246296,-0.00859216399760352,TRUE,TRUE
Selenomonas_felix,BostanciN_2021,-0.00700468705246296,-0.0221310943631151,TRUE,TRUE
Selenomonas_felix,BuschartA_2016,-0.00700468705246296,-0.00886399754831737,TRUE,TRUE
Selenomonas_felix,Castro-NallarE_2015,-0.00700468705246296,-0.00840261847539416,TRUE,TRUE
Selenomonas_felix,ChenBY_2023,-0.00700468705246296,-0.00983316397309685,TRUE,TRUE
Selenomonas_felix,ChenLW_2022,-0.00700468705246296,-0.0108885068929108,TRUE,TRUE
Selenomonas_felix,CuiJ_2019,-0.00700468705246296,,FALSE,
Selenomonas_felix,JiangQ_2021,-0.00700468705246296,-0.010410156178512,TRUE,TRUE
Selenomonas_felix,LiYJ_2023,-0.00700468705246296,-0.00819569322416509,TRUE,TRUE
Selenomonas_felix,preprint_CastilhosJ_2021,-0.00700468705246296,-0.0196169467006251,TRUE,TRUE
Selenomonas_felix,ShaiberA_2020,-0.00700468705246296,,FALSE,
Selenomonas_felix,VQuintanaL_2024,-0.00700468705246296,,FALSE,
Selenomonas_felix,ZellerG_2014,-0.00700468705246296,-0.0084931996086807,TRUE,TRUE
Selenomonas_felix,ZhangDY_2015,-0.00700468705246296,,FALSE,
Selenomonas_felix,ZhuJY_2023,-0.00700468705246296,,FALSE,
Selenomonas_noxia,ArmstrongA_2021,0.00988883166061762,,FALSE,
Selenomonas_noxia,BelstromD_2017,0.00988883166061762,0.00318581207915391,TRUE,TRUE
Selenomonas_noxia,BostanciN_2021,0.00988883166061762,0.0145560904756011,TRUE,TRUE
Selenomonas_noxia,BuschartA_2016,0.00988883166061762,,FALSE,
Selenomonas_noxia,Castro-NallarE_2015,0.00988883166061762,0.00300511770574725,TRUE,TRUE
Selenomonas_noxia,ChenBY_2023,0.00988883166061762,0.0118928551092121,TRUE,TRUE
Selenomonas_noxia,ChenLW_2022,0.00988883166061762,0.00399952467950517,TRUE,TRUE
Selenomonas_noxia,CuiJ_2019,0.00988883166061762,,FALSE,
Selenomonas_noxia,JiangQ_2021,0.00988883166061762,0.0106070138048811,TRUE,TRUE
Selenomonas_noxia,LiYJ_2023,0.00988883166061762,0.0123076966879472,TRUE,TRUE
Selenomonas_noxia,preprint_CastilhosJ_2021,0.00988883166061762,0.0202116332266119,TRUE,TRUE
Selenomonas_noxia,ShaiberA_2020,0.00988883166061762,0.0151076816121435,TRUE,TRUE
Selenomonas_noxia,VQuintanaL_2024,0.00988883166061762,0.00595735718021043,TRUE,TRUE
Selenomonas_noxia,ZellerG_2014,0.00988883166061762,0.0136376420102369,TRUE,TRUE
Selenomonas_noxia,ZhangDY_2015,0.00988883166061762,0.00707093269796648,TRUE,TRUE
Selenomonas_noxia,ZhuJY_2023,0.00988883166061762,0.0144811546572304,TRUE,TRUE
Selenomonas_SGB5897,ArmstrongA_2021,-0.00560116736359052,,FALSE,
Selenomonas_SGB5897,BelstromD_2017,-0.00560116736359052,-0.00861004024310397,TRUE,TRUE
Selenomonas_SGB5897,BostanciN_2021,-0.00560116736359052,-0.00431599628529649,TRUE,TRUE
Selenomonas_SGB5897,BuschartA_2016,-0.00560116736359052,-0.0154488960564613,TRUE,TRUE
Selenomonas_SGB5897,Castro-NallarE_2015,-0.00560116736359052,-0.00238902133872199,TRUE,TRUE
Selenomonas_SGB5897,ChenBY_2023,-0.00560116736359052,-0.0020416416023455,TRUE,TRUE
Selenomonas_SGB5897,ChenLW_2022,-0.00560116736359052,-0.0029153306548374,TRUE,TRUE
Selenomonas_SGB5897,CuiJ_2019,-0.00560116736359052,,FALSE,
Selenomonas_SGB5897,JiangQ_2021,-0.00560116736359052,-0.00950729746966911,TRUE,TRUE
Selenomonas_SGB5897,LiYJ_2023,-0.00560116736359052,-0.00293317664105491,TRUE,TRUE
Selenomonas_SGB5897,preprint_CastilhosJ_2021,-0.00560116736359052,-0.00773284455418798,TRUE,TRUE
Selenomonas_SGB5897,ShaiberA_2020,-0.00560116736359052,-0.00532536130689586,TRUE,TRUE
Selenomonas_SGB5897,VQuintanaL_2024,-0.00560116736359052,-0.00964629775312966,TRUE,TRUE
Selenomonas_SGB5897,ZellerG_2014,-0.00560116736359052,-0.00145682511115537,TRUE,TRUE
Selenomonas_SGB5897,ZhangDY_2015,-0.00560116736359052,-0.00469602792643845,TRUE,TRUE
Selenomonas_SGB5897,ZhuJY_2023,-0.00560116736359052,-0.0169393956885352,TRUE,TRUE
Streptococcus_australis,ArmstrongA_2021,0.0284904978257351,0.0268695710133711,TRUE,TRUE
Streptococcus_australis,BelstromD_2017,0.0284904978257351,0.0267510463125777,TRUE,TRUE
Streptococcus_australis,BostanciN_2021,0.0284904978257351,0.0112428709722037,TRUE,TRUE
Streptococcus_australis,BuschartA_2016,0.0284904978257351,0.0306907358807826,TRUE,TRUE
Streptococcus_australis,Castro-NallarE_2015,0.0284904978257351,0.0269428478581635,TRUE,TRUE
Streptococcus_australis,ChenBY_2023,0.0284904978257351,0.0239652300374951,TRUE,TRUE
Streptococcus_australis,ChenLW_2022,0.0284904978257351,0.0379308453838784,TRUE,TRUE
Streptococcus_australis,CuiJ_2019,0.0284904978257351,0.0340393342981982,TRUE,TRUE
Streptococcus_australis,JiangQ_2021,0.0284904978257351,0.0257773102942044,TRUE,TRUE
Streptococcus_australis,LiYJ_2023,0.0284904978257351,0.0297470138570945,TRUE,TRUE
Streptococcus_australis,preprint_CastilhosJ_2021,0.0284904978257351,0.00627625575663787,TRUE,TRUE
Streptococcus_australis,ShaiberA_2020,0.0284904978257351,0.0241975603687202,TRUE,TRUE
Streptococcus_australis,VQuintanaL_2024,0.0284904978257351,0.0272964574549338,TRUE,TRUE
Streptococcus_australis,ZellerG_2014,0.0284904978257351,0.0342171521492208,TRUE,TRUE
Streptococcus_australis,ZhangDY_2015,0.0284904978257351,0.0187079651817951,TRUE,TRUE
Streptococcus_australis,ZhuJY_2023,0.0284904978257351,0.0376156654060673,TRUE,TRUE
Streptococcus_gordonii,ArmstrongA_2021,0.00992078115526247,0.0053167172224537,TRUE,TRUE
Streptococcus_gordonii,BelstromD_2017,0.00992078115526247,,FALSE,
Streptococcus_gordonii,BostanciN_2021,0.00992078115526247,0.0320858467138937,TRUE,TRUE
Streptococcus_gordonii,BuschartA_2016,0.00992078115526247,0.00444235737696223,TRUE,TRUE
Streptococcus_gordonii,Castro-NallarE_2015,0.00992078115526247,0.00867561944044373,TRUE,TRUE
Streptococcus_gordonii,ChenBY_2023,0.00992078115526247,0.00882873514972957,TRUE,TRUE
Streptococcus_gordonii,ChenLW_2022,0.00992078115526247,0.00232360185651821,TRUE,TRUE
Streptococcus_gordonii,CuiJ_2019,0.00992078115526247,0.0205462740585506,TRUE,TRUE
Streptococcus_gordonii,JiangQ_2021,0.00992078115526247,0.00498902935453485,TRUE,TRUE
Streptococcus_gordonii,LiYJ_2023,0.00992078115526247,0.00598032577894506,TRUE,TRUE
Streptococcus_gordonii,preprint_CastilhosJ_2021,0.00992078115526247,0.00569412097677294,TRUE,TRUE
Streptococcus_gordonii,ShaiberA_2020,0.00992078115526247,,FALSE,
Streptococcus_gordonii,VQuintanaL_2024,0.00992078115526247,0.00764249720163915,TRUE,TRUE
Streptococcus_gordonii,ZellerG_2014,0.00992078115526247,0.0167126191581274,TRUE,TRUE
Streptococcus_gordonii,ZhangDY_2015,0.00992078115526247,0.0037840161329937,TRUE,TRUE
Streptococcus_gordonii,ZhuJY_2023,0.00992078115526247,0.00923766971649357,TRUE,TRUE
Streptococcus_infantis,ArmstrongA_2021,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,BelstromD_2017,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,BostanciN_2021,-3.0342430908133e-05,-0.00530377990204904,TRUE,TRUE
Streptococcus_infantis,BuschartA_2016,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,Castro-NallarE_2015,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,ChenBY_2023,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,ChenLW_2022,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,CuiJ_2019,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,JiangQ_2021,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,LiYJ_2023,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,preprint_CastilhosJ_2021,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,ShaiberA_2020,-3.0342430908133e-05,-0.00625925830345515,TRUE,TRUE
Streptococcus_infantis,VQuintanaL_2024,-3.0342430908133e-05,,FALSE,
Streptococcus_infantis,ZellerG_2014,-3.0342430908133e-05,-0.0105662375256079,TRUE,TRUE
Streptococcus_infantis,ZhangDY_2015,-3.0342430908133e-05,-0.00097826087920068,TRUE,TRUE
Streptococcus_infantis,ZhuJY_2023,-3.0342430908133e-05,-0.00937036103134781,TRUE,TRUE
Streptococcus_sanguinis,ArmstrongA_2021,0.0384198734015173,0.0368727757284756,TRUE,TRUE
Streptococcus_sanguinis,BelstromD_2017,0.0384198734015173,0.0357365394797627,TRUE,TRUE
Streptococcus_sanguinis,BostanciN_2021,0.0384198734015173,0.0404375822979947,TRUE,TRUE
Streptococcus_sanguinis,BuschartA_2016,0.0384198734015173,0.0394172219562733,TRUE,TRUE
Streptococcus_sanguinis,Castro-NallarE_2015,0.0384198734015173,0.036076751183848,TRUE,TRUE
Streptococcus_sanguinis,ChenBY_2023,0.0384198734015173,0.0393728802798182,TRUE,TRUE
Streptococcus_sanguinis,ChenLW_2022,0.0384198734015173,0.0399231946193806,TRUE,TRUE
Streptococcus_sanguinis,CuiJ_2019,0.0384198734015173,0.0298206083145303,TRUE,TRUE
Streptococcus_sanguinis,JiangQ_2021,0.0384198734015173,0.0426599373951689,TRUE,TRUE
Streptococcus_sanguinis,LiYJ_2023,0.0384198734015173,0.0369840732354815,TRUE,TRUE
Streptococcus_sanguinis,preprint_CastilhosJ_2021,0.0384198734015173,0.00543536510458744,TRUE,TRUE
Streptococcus_sanguinis,ShaiberA_2020,0.0384198734015173,0.0414173125528702,TRUE,TRUE
Streptococcus_sanguinis,VQuintanaL_2024,0.0384198734015173,0.0381489713874678,TRUE,TRUE
Streptococcus_sanguinis,ZellerG_2014,0.0384198734015173,0.0448288561936855,TRUE,TRUE
Streptococcus_sanguinis,ZhangDY_2015,0.0384198734015173,0.0307438530143816,TRUE,TRUE
Streptococcus_sanguinis,ZhuJY_2023,0.0384198734015173,0.0393456089822835,TRUE,TRUE
Tannerella_forsythia,ArmstrongA_2021,-0.0433376795530395,-0.0443100860204572,TRUE,TRUE
Tannerella_forsythia,BelstromD_2017,-0.0433376795530395,-0.0359547799514259,TRUE,TRUE
Tannerella_forsythia,BostanciN_2021,-0.0433376795530395,-0.0338213706800428,TRUE,TRUE
Tannerella_forsythia,BuschartA_2016,-0.0433376795530395,-0.0446803589716631,TRUE,TRUE
Tannerella_forsythia,Castro-NallarE_2015,-0.0433376795530395,-0.0460560071751983,TRUE,TRUE
Tannerella_forsythia,ChenBY_2023,-0.0433376795530395,-0.0431255632323189,TRUE,TRUE
Tannerella_forsythia,ChenLW_2022,-0.0433376795530395,-0.0330919903044285,TRUE,TRUE
Tannerella_forsythia,CuiJ_2019,-0.0433376795530395,-0.0448343493804519,TRUE,TRUE
Tannerella_forsythia,JiangQ_2021,-0.0433376795530395,-0.0377038634003642,TRUE,TRUE
Tannerella_forsythia,LiYJ_2023,-0.0433376795530395,-0.044184294674178,TRUE,TRUE
Tannerella_forsythia,preprint_CastilhosJ_2021,-0.0433376795530395,-0.0263994764707957,TRUE,TRUE
Tannerella_forsythia,ShaiberA_2020,-0.0433376795530395,-0.0378716902028034,TRUE,TRUE
Tannerella_forsythia,VQuintanaL_2024,-0.0433376795530395,-0.0473434276046078,TRUE,TRUE
Tannerella_forsythia,ZellerG_2014,-0.0433376795530395,-0.0399239600040844,TRUE,TRUE
Tannerella_forsythia,ZhangDY_2015,-0.0433376795530395,-0.0531884862278469,TRUE,TRUE
Tannerella_forsythia,ZhuJY_2023,-0.0433376795530395,-0.0401221046973205,TRUE,TRUE
Tannerella_serpentiformis,ArmstrongA_2021,-0.032919669688743,-0.0248967595516109,TRUE,TRUE
Tannerella_serpentiformis,BelstromD_2017,-0.032919669688743,-0.0288272997542283,TRUE,TRUE
Tannerella_serpentiformis,BostanciN_2021,-0.032919669688743,-0.0311860848478924,TRUE,TRUE
Tannerella_serpentiformis,BuschartA_2016,-0.032919669688743,-0.0305207254892638,TRUE,TRUE
Tannerella_serpentiformis,Castro-NallarE_2015,-0.032919669688743,-0.0356636548399398,TRUE,TRUE
Tannerella_serpentiformis,ChenBY_2023,-0.032919669688743,-0.0246806641134053,TRUE,TRUE
Tannerella_serpentiformis,ChenLW_2022,-0.032919669688743,-0.0226062091321809,TRUE,TRUE
Tannerella_serpentiformis,CuiJ_2019,-0.032919669688743,-0.0275020365845553,TRUE,TRUE
Tannerella_serpentiformis,JiangQ_2021,-0.032919669688743,-0.0335724399812605,TRUE,TRUE
Tannerella_serpentiformis,LiYJ_2023,-0.032919669688743,-0.0328595096199083,TRUE,TRUE
Tannerella_serpentiformis,preprint_CastilhosJ_2021,-0.032919669688743,-0.0317439491094898,TRUE,TRUE
Tannerella_serpentiformis,ShaiberA_2020,-0.032919669688743,-0.0337468516569364,TRUE,TRUE
Tannerella_serpentiformis,VQuintanaL_2024,-0.032919669688743,-0.0353390350455498,TRUE,TRUE
Tannerella_serpentiformis,ZellerG_2014,-0.032919669688743,-0.0329050896837063,TRUE,TRUE
Tannerella_serpentiformis,ZhangDY_2015,-0.032919669688743,-0.0349955714008827,TRUE,TRUE
Tannerella_serpentiformis,ZhuJY_2023,-0.032919669688743,-0.0455903977086073,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,ArmstrongA_2021,0.00107285829836495,0.00440351763944452,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,BelstromD_2017,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,BostanciN_2021,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,BuschartA_2016,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,Castro-NallarE_2015,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,ChenBY_2023,0.00107285829836495,0.00491566580810226,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,ChenLW_2022,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,CuiJ_2019,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,JiangQ_2021,0.00107285829836495,0.00480258278480093,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,LiYJ_2023,0.00107285829836495,0.00427755181986847,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,preprint_CastilhosJ_2021,0.00107285829836495,0.00636032914007798,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,ShaiberA_2020,0.00107285829836495,0.0012706302803306,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,VQuintanaL_2024,0.00107285829836495,0.000833538424980547,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,ZellerG_2014,0.00107285829836495,,FALSE,
TM7_phylum_sp_oral_taxon_348,ZhangDY_2015,0.00107285829836495,0.00129860678013157,TRUE,TRUE
TM7_phylum_sp_oral_taxon_348,ZhuJY_2023,0.00107285829836495,0.00789432826846794,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,ArmstrongA_2021,0.0111358638377162,0.00578427633465298,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,BelstromD_2017,0.0111358638377162,0.00628232593736973,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,BostanciN_2021,0.0111358638377162,0.00120536378803288,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,BuschartA_2016,0.0111358638377162,0.000635538892420569,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,Castro-NallarE_2015,0.0111358638377162,0.00392858915935037,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,ChenBY_2023,0.0111358638377162,0.0131303465324605,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,ChenLW_2022,0.0111358638377162,0.0168222940850834,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,CuiJ_2019,0.0111358638377162,0.0149621449515357,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,JiangQ_2021,0.0111358638377162,0.0111421907215494,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,LiYJ_2023,0.0111358638377162,0.00943017247006594,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,preprint_CastilhosJ_2021,0.0111358638377162,,FALSE,
TM7_phylum_sp_oral_taxon_352,ShaiberA_2020,0.0111358638377162,0.00782730992668408,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,VQuintanaL_2024,0.0111358638377162,,FALSE,
TM7_phylum_sp_oral_taxon_352,ZellerG_2014,0.0111358638377162,0.0170143779029786,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,ZhangDY_2015,0.0111358638377162,0.00394494962528396,TRUE,TRUE
TM7_phylum_sp_oral_taxon_352,ZhuJY_2023,0.0111358638377162,0.0117983533421861,TRUE,TRUE
Treponema_denticola,ArmstrongA_2021,-0.0210214603327229,-0.0129086408433715,TRUE,TRUE
Treponema_denticola,BelstromD_2017,-0.0210214603327229,-0.0157634088605011,TRUE,TRUE
Treponema_denticola,BostanciN_2021,-0.0210214603327229,-0.023735318288677,TRUE,TRUE
Treponema_denticola,BuschartA_2016,-0.0210214603327229,-0.00901711801436556,TRUE,TRUE
Treponema_denticola,Castro-NallarE_2015,-0.0210214603327229,-0.0197602508244537,TRUE,TRUE
Treponema_denticola,ChenBY_2023,-0.0210214603327229,,FALSE,
Treponema_denticola,ChenLW_2022,-0.0210214603327229,-0.0199522288447626,TRUE,TRUE
Treponema_denticola,CuiJ_2019,-0.0210214603327229,,FALSE,
Treponema_denticola,JiangQ_2021,-0.0210214603327229,-0.0156941873490616,TRUE,TRUE
Treponema_denticola,LiYJ_2023,-0.0210214603327229,-0.0196649288336995,TRUE,TRUE
Treponema_denticola,preprint_CastilhosJ_2021,-0.0210214603327229,-0.0103135644634873,TRUE,TRUE
Treponema_denticola,ShaiberA_2020,-0.0210214603327229,-0.0220103907519413,TRUE,TRUE
Treponema_denticola,VQuintanaL_2024,-0.0210214603327229,-0.0143798532081781,TRUE,TRUE
Treponema_denticola,ZellerG_2014,-0.0210214603327229,-0.0146288360241103,TRUE,TRUE
Treponema_denticola,ZhangDY_2015,-0.0210214603327229,,FALSE,
Treponema_denticola,ZhuJY_2023,-0.0210214603327229,,FALSE,
Veillonella_rogosae,ArmstrongA_2021,0.0212150335661782,0.0140476842669636,TRUE,TRUE
Veillonella_rogosae,BelstromD_2017,0.0212150335661782,0.0188388746488046,TRUE,TRUE
Veillonella_rogosae,BostanciN_2021,0.0212150335661782,0.0550039018965021,TRUE,TRUE
Veillonella_rogosae,BuschartA_2016,0.0212150335661782,0.017386404371115,TRUE,TRUE
Veillonella_rogosae,Castro-NallarE_2015,0.0212150335661782,0.0227340774646596,TRUE,TRUE
Veillonella_rogosae,ChenBY_2023,0.0212150335661782,0.0195148316335856,TRUE,TRUE
Veillonella_rogosae,ChenLW_2022,0.0212150335661782,0.0167473475601882,TRUE,TRUE
Veillonella_rogosae,CuiJ_2019,0.0212150335661782,0.0144938634489685,TRUE,TRUE
Veillonella_rogosae,JiangQ_2021,0.0212150335661782,0.019317580090645,TRUE,TRUE
Veillonella_rogosae,LiYJ_2023,0.0212150335661782,0.019628027246958,TRUE,TRUE
Veillonella_rogosae,preprint_CastilhosJ_2021,0.0212150335661782,0.027506940704544,TRUE,TRUE
Veillonella_rogosae,ShaiberA_2020,0.0212150335661782,0.0237333773508647,TRUE,TRUE
Veillonella_rogosae,VQuintanaL_2024,0.0212150335661782,0.0169894307403145,TRUE,TRUE
Veillonella_rogosae,ZellerG_2014,0.0212150335661782,0.0178431886778717,TRUE,TRUE
Veillonella_rogosae,ZhangDY_2015,0.0212150335661782,0.019444748092933,TRUE,TRUE
Veillonella_rogosae,ZhuJY_2023,0.0212150335661782,0.0284396249421276,TRUE,TRUE
Veillonella_tobetsuensis,ArmstrongA_2021,0.00720258633379334,0.00349964546463958,TRUE,TRUE
Veillonella_tobetsuensis,BelstromD_2017,0.00720258633379334,0.00148479707031767,TRUE,TRUE
Veillonella_tobetsuensis,BostanciN_2021,0.00720258633379334,0.00203720221334133,TRUE,TRUE
Veillonella_tobetsuensis,BuschartA_2016,0.00720258633379334,0.00626874665705438,TRUE,TRUE
Veillonella_tobetsuensis,Castro-NallarE_2015,0.00720258633379334,0.00689973548962699,TRUE,TRUE
Veillonella_tobetsuensis,ChenBY_2023,0.00720258633379334,0.00596441935176844,TRUE,TRUE
Veillonella_tobetsuensis,ChenLW_2022,0.00720258633379334,,FALSE,
Veillonella_tobetsuensis,CuiJ_2019,0.00720258633379334,0.00584464698207486,TRUE,TRUE
Veillonella_tobetsuensis,JiangQ_2021,0.00720258633379334,0.00861878427196418,TRUE,TRUE
Veillonella_tobetsuensis,LiYJ_2023,0.00720258633379334,0.00584015359670106,TRUE,TRUE
Veillonella_tobetsuensis,preprint_CastilhosJ_2021,0.00720258633379334,0.006354312358561,TRUE,TRUE
Veillonella_tobetsuensis,ShaiberA_2020,0.00720258633379334,0.0159514617454835,TRUE,TRUE
Veillonella_tobetsuensis,VQuintanaL_2024,0.00720258633379334,0.0063141421995298,TRUE,TRUE
Veillonella_tobetsuensis,ZellerG_2014,0.00720258633379334,0.0143307124047493,TRUE,TRUE
Veillonella_tobetsuensis,ZhangDY_2015,0.00720258633379334,0.00960979388524657,TRUE,TRUE
Veillonella_tobetsuensis,ZhuJY_2023,0.00720258633379334,0.0110002045723833,TRUE,TRUE
